Item No.,Item Description,Ref Standard,Pack,In Stock,InTransit Qty,Special  Price euro/1000,ETA Date
873408016QS-03,ISO 8734 DIA8x16 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,200,15200,0,31.42,
873416040QS-03,ISO 8734 DIA16x40 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,25,2150,0,231.18,
873416032QS-03,ISO 8734 DIA16x32 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,25,3000,0,197.54,
873420040QS-03,ISO 8734 DIA20x40 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,25,1625,0,362.63,
873408028QS-03,ISO 8734 DIA8x28 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,100,16500,26500,46.16,4/2/2026
873404040QS-03,ISO 8734 DIA4x40 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,200,12750,0,19.71,
873404026QS-03,ISO 8734 DIA4x26 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,500,6500,0,15.32,
873403006QS-03,ISO 8734 DIA3x6 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,1000,17000,0,7.60,
873405055QS-03,ISO 8734 DIA5x55 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,200,14400,0,35.11,
873405045QS-03,ISO 8734 DIA5x45 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,200,19400,0,29.72,
873405020QS-03,ISO 8734 DIA5x20 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,500,35500,0,17.56,
873405036QS-03,ISO 8734 DIA5x36 PARALLEL PINS 52-56HRC GRINDING+OIL m6,ISO 8734,500,36500,0,25.23,
873404036QS-03,ISO 8734 DIA4x36 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,500,15000,0,18.50,
873405032QS-03,ISO 8734 DIA5x32 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,500,19500,0,23.26,
873404008QS-03,ISO 8734 DIA4x8 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,1000,52000,0,10.94,
873410020QS-03,ISO 8734 DIA10x20 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,100,3200,0,53.70,
873404045QS-03,ISO 8734 DIA4x45 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,200,32200,0,21.40,
873405026QS-03,ISO 8734 DIA5x26 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,500,"24,500",0,20.03,
873405060QS-03,ISO 8734 DIA5x60 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,200,29600,0,37.71,
873406060QS-03,ISO 8734 DIA6x60 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,200,3400,0,52.80,
873408018QS-03,ISO 8734 DIA8x18 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,200,11600,0,33.97,
873410080QS-03,ISO 8734 DIA10x80 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,50,4650,0,169.02,
873414050QS-03,ISO 8734 DIA14x50 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,50,3400,0,220.00,
873408025QS-03,ISO 8734 DIA8x25 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,100,27000,0,42.50,
873410120QS-03,ISO 8734 DIA10x120 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,50,5050,0,245.56,
873410100QS-03,ISO 8734 DIA10x100 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,50,5000,0,206.78,
873410110QS-03,ISO 8734 DIA10x110 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,50,5050,0,226.68,
873416070QS-03,ISO 8734 DIA16x70 PARALLEL PINS 52-56 HRC GRINDING+OIL m6,ISO 8734,25,2125,0,379.00,
091216080AS-01S,DIN 912 M16x80 SOCKET HEAD CAP SCREW 8.8 ZNW F/T,DIN 912,25,350,0,255.91,
738110090DS-01S,ISO 7380-1 M10x90 BUTTON HEAD CAPS SCREW 010.9 ZNW F/T,ISO 7380-1,100,2100,0,112.08,
ANSI00120114QS-07,ASME DIA 1/2x1-1/4 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,50,2150,0,91.25,
ANSI00120214QS-07,ASME DIA 1/2x2-1/4 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,50,1950,0,164.25,
ANSI00120312QS-07,ASME DIA 1/2x3-1/2 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,50,950,0,255.50,
ANSI00140012QS-07,ASME DIA 1/4x1/2 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,500,28000,0,11.88,
ANSI00140034QS-07,ASME DIA 1/4x3/4 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,500,25500,0,17.88,
ANSI00140058QS-07,ASME DIA 1/4x5/8 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,500,27500,0,14.88,
ANSI00140112QS-07,ASME DIA 1/4x 1-1/2 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,200,5600,0,35.75,
ANSI00140114QS-07,ASME DIA 1/4x 1-1/4 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,200,5600,0,29.75,
ANSI00140138QS-07,ASME DIA 1/4x1-3/8 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,500,5000,0,32.75,
ANSI00180516QS-07,ASME DIA 1/8x5/16 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,1000,19000,0,5.25,
ANSI00181316QS-07,ASME DIA 1/8x13/16 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,100,1300,0,6.50,
ANSI00380001QS-07,ASME DIA 3/8x1 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,100,6200,0,53.50,
ANSI00380005QS-07,ASME DIA 3/8x5 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,50,1950,0,267.50,
ANSI00380034QS-07,ASME DIA 3/8x 3/4 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,100,4200,0,40.13,
ANSI00380138QS-07,ASME DIA 3/8x 1-3/8 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,100,2000,0,73.63,
ANSI00380212QS-07,ASME DIA 3/8x2-1/2 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,50,2100,0,133.75,
ANSI0040004QS-07,ASME DIA 1/4x4 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,200,4400,0,64.38,
ANSI03160038QS-07,ASME DIA 3/16x3/8 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,1000,28000,0,8.38,
ANSI03160058QS-07,ASME DIA 3/16x 5/8 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,500,11000,0,14.00,
ANSI03160138QS-07,ASME DIA 3/16x 1-3/8 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,500,5500,0,30.63,
ANSI03160516QS-07,ASME DIA 3/16x 5/16 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,100,600,0,7.00,
ANSI03160716QS-07,ASME DIA 3/16x 7/16 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,100,600,0,9.88,
ANSI05160034QS-07,ASME DIA 5/16x 3/4 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,100,3400,0,27.88,
ANSI05160112QS-07,ASME DIA 5/16x 1-1/2 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,100,5500,0,55.75,
ANSI07160114QS-07,ASME DIA 7/16x 1-1/4 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,50,1800,0,84.88,
ANSI00120212QS-07,ASME DIA 1/2x2-1/2 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,50,1700,0,182.50,
ANSI00180212QS-07,ASME DIA 1/8x2-1/2 PARALLEL PINS 58-62 HRC GRINDING+OIL,ASME,200,11200,0,19.75,
180408030QS-07,BS 1804 DIA8x30 PARALLEL PINS 58-62 HRC GRINDING+OIL,BS 1804,100,9900,0,48.59,
180412025QS-07,BS 1804 DIA12x25 PARALLEL PINS 58-62 HRC GRINDING+OIL,BS 1804,50,6300,0,88.88,
180416050QS-07,BS 1804 DIA16x50 PARALLEL PINS 58-62 HRC GRINDING+OIL,BS 1804,25,475,0,279.99,
180403010QS-07,BS 1804 DIA3x10 PARALLEL PINS 58-62 HRC GRINDING+OIL,BS 1804,1000,8000,0,7.84,
180412035QS-07,BS 1804 DIA12x35 PARALLEL PINS 58-62 HRC GRINDING+OIL,BS 1804,50,700,0,119.48,
180412050QS-07,BS 1804 DIA12x50 PARALLEL PINS 58-62 HRC GRINDING+OIL,BS 1804,50,4150,0,157.34,
180412024QS-07,BS 1804 DIA12x24 PARALLEL PINS 58-62 HRC GRINDING+OIL,BS 1804,50,850,0,86.02,
180412120QS-07,BS 1804 DIA12x120 PARALLEL PINS 58-62 HRC GRINDING+OIL,BS 1804,50,2050,0,347.64,
180412028QS-07,BS 1804 DIA12x28 PARALLEL PINS 58-62 HRC GRINDING+OIL,BS 1804,50,2450,0,96.84,
180412030QS-07,BS 1804 DIA12x30 PARALLEL PINS 58-62 HRC GRINDING+OIL,BS 1804,50,6100,0,102.25,
180408014QS-07S,BS 1804 DIA8x14 PARALLEL PINS 58-62 HRC GRINDING+OIL,BS 1804,200,60275,0,29.09,
180408040QS-07S,BS 1804 DIA8x40 PARALLEL PINS Soft GRINDING+OIL,BS 1804,500,1140,0,61.79,
180410014QS-07S,BS 1804 DIA10x14 PARALLEL PINS Soft GRINDING+OIL,BS 1804,500,332522,0,42.36,
180412014QS-07S,BS 1804 DIA12x14 PARALLEL PINS Soft GRINDING+OIL,BS 1804,500,132395,0,59.07,
180406016QS-07S,BS 1804 DIA6x16 PARALLEL PINS 58-62 HRC GRINDING+OIL,BS 1804,500,110720,0,19.95,
247420065AP-03,DIN 12474 M20x65 SOCKET HEAD CAP SCREW 8.8 ZNW,DIN 12474,5,875,0,334.41,
247420080AP-01,DIN 12474 M20x1.5x80 SOCKET HEAD CAP SCREW 8.8 ZNW H/T,DIN 12474,5,600,0,460.91,
144408050JS-01,DIN 1444 M8x50 CLEVIS PIN 5.8 ZNW,DIN 1444,500,2800,0,69.32,
144410045JS-03,DIN 1444 M10x45 CLEVIS PIN 5.8 BLK,DIN 1444,50,3000,0,72.66,
805110060DS-03,DIN 34805-1 M10x60 BUTTON HEAD CAPS SCREW 010.9 BLK WITH TORX H/T,DIN 34805-1,100,0,2500,93.56,4/2/2026
805110060DS-01,DIN 34805-1 M10x60 BUTTON HEAD CAPS SCREW 010.9 ZNW WITH TOREX H/T,DIN 34805-1,100,0,2600,93.56,4/10/2026
805110065DS-01,DIN 34805-1 M10x65 BUTTON HEAD CAPS SCREW 010.9 ZNW WITH TOREX H/T,DIN 34805-1,100,0,2800,100.64,4/10/2026
805110055DS-01,DIN 34805-1 M10x55 BUTTON HEAD CAPS SCREW 010.9 ZNW WITH TOREX H/T,DIN 34805-1,100,0,4000,86.21,4/10/2026
805110055DS-03,DIN 34805-1 M10x55 BUTTON HEAD CAPS SCREW 010.9 BLK WITH TORX H/T,DIN 34805-1,100,0,1600,86.23,4/10/2026
805110065DS-03,DIN 34805-1 M10x65 BUTTON HEAD CAPS SCREW 010.9 BLK WITH TORX H/T,DIN 34805-1,100,0,2200,100.64,4/10/2026
805110080DS-03,DIN 34805-1 M10x80 BUTTON HEAD CAPS SCREW 010.9 BLK WITH TORX H/T,DIN 34805-1,100,0,2000,122.12,4/10/2026
805110045DS-03,DIN 34805-1 M10x45 BUTTON HEAD CAPS SCREW 010.9 BLK WITH TORX H/T,DIN 34805-1,100,0,4500,72.06,4/10/2026
805110075DS-03,DIN 34805-1 M10x75 BUTTON HEAD CAPS SCREW 010.9 BLK WITH TORX H/T,DIN 34805-1,100,0,1500,114.82,4/10/2026
805110070DS-03,DIN 34805-1 M10x70 BUTTON HEAD CAPS SCREW 010.9 BLK WITH TORX H/T,DIN 34805-1,100,0,2500,107.73,4/10/2026
805110075DS-01,DIN 34805-1 M10x75 BUTTON HEAD CAPS SCREW 010.9 ZNW WITH TOREX H/T,DIN 34805-1,100,0,3300,114.82,4/10/2026
805110080DS-01,DIN 34805-1 M10x80 BUTTON HEAD CAPS SCREW 010.9 ZNW WITH TOREX H/T,DIN 34805-1,100,0,1900,122.12,4/10/2026
805110045DS-01,DIN 34805-1 M10x45 BUTTON HEAD CAPS SCREW 010.9 ZNW WITH TOREX H/T,DIN 34805-1,100,0,4600,72.06,4/10/2026
805110050DS-01,DIN 34805-1 M10x50 BUTTON HEAD CAPS SCREW 010.9 ZNW WITH TOREX H/T,DIN 34805-1,100,0,3300,79.14,4/10/2026
805110070DS-01,DIN 34805-1 M10x70 BUTTON HEAD CAPS SCREW 010.9 ZNW WITH TOREX H/T,DIN 34805-1,100,0,2200,107.73,4/10/2026
805112045DS-01,DIN 34805-1 M12x45 BUTTON HEAD CAPS SCREW 010.9 ZNW WITH TOREX F/T,DIN 34805-1,100,0,2400,101.12,4/10/2026
805112050DS-01,DIN 34805-1 M12x50 BUTTON HEAD CAPS SCREW 010.9 ZNW WITH TOREX F/T,DIN 34805-1,100,0,2200,109.62,4/10/2026
805112040DS-01,DIN 34805-1 M12x40 BUTTON HEAD CAPS SCREW 010.9 ZNW WITH TORX F/T,DIN 34805-1,100,0,2800,90.29,4/2/2026
805112040DS-03,DIN 34805-1 M12x40 BUTTON HEAD CAPS SCREW 010.9 BLK WITH TORX F/T,DIN 34805-1,100,0,2400,90.29,4/2/2026
805112025DS-01,DIN 34805-1 M12x25 BUTTON HEAD CAPS SCREW 010.9 ZNW WITH TORX F/T,DIN 34805-1,100,0,3300,65.04,4/30/2026
805112025DS-03,DIN 34805-1 M12x25 BUTTON HEAD CAPS SCREW 010.9 BLK WITH TORX F/T,DIN 34805-1,100,0,2000,65.04,4/30/2026
805110050DS-03,DIN 34805-1 M10x50 BUTTON HEAD CAPS SCREW 010.9 BLK WITH TORX H/T,DIN 34805-1,100,0,2800,79.14,4/30/2026
805112050DS-03,DIN 34805-1 M12x50 BUTTON HEAD CAPS SCREW 010.9 BLK WITH TORX F/T,DIN 34805-1,100,0,2400,109.62,4/30/2026
805112045DS-03,DIN 34805-1 M12x45 BUTTON HEAD CAPS SCREW 010.9 BLK WITH TORX F/T,DIN 34805-1,100,0,1600,101.15,4/30/2026
805110040DS-03,DIN 34805-1 M10x40 BUTTON HEAD CAPS SCREW 010.9 BLK WITH TORX F/T,DIN 34805-1,100,0,4400,62.61,4/30/2026
805110035DS-03,DIN 34805-1 M10x35 BUTTON HEAD CAPS SCREW 010.9 BLK WITH TORX F/T,DIN 34805-1,100,0,4400,56.56,5/5/2026
805110040DS-01,DIN 34805-1 M10x40 BUTTON HEAD CAPS SCREW 010.9 ZNW WITH TOREX F/T,DIN 34805-1,100,0,3500,62.61,5/5/2026
805112060DS-01,DIN 34805-1 M12x60 BUTTON HEAD CAPS SCREW 010.9 ZNW WITH TOREX H/T,DIN 34805-1,100,1600,0,133.72,
805205020DS-01,DIN 34805-2 M5x20 FLANGE BUTTON HEAD CAPS SCREW 010.9 ZNW WITH TORX F/T,DIN 34805-2,500,35000,0,9.99,
805208020DS-03,DIN 34805-2 M8x20 FLANGE BUTTON HEAD CAPS SCREW 010.9 BLK WITH TORX F/T,DIN 34805-2,200,8800,0,24.10,
805206020DS-03,DIN 34805-2 M6x20 FLANGE BUTTON HEAD CAPS SCREW 010.9 BLK WITH TORX F/T,DIN 34805-2,500,18500,0,12.29,
805206016DS-03,DIN 34805-2 M6x16 FLANGE BUTTON HEAD CAPS SCREW 010.9 BLK WITH TORX F/T,DIN 34805-2,500,27500,0,10.63,
805206016DS-01,DIN 34805-2 M6x16 FLANGE BUTTON HEAD CAPS SCREW 010.9 ZNW WITH TORX F/T,DIN 34805-2,500,16500,0,10.63,
805206014DS-03,DIN 34805-2 M6x14 FLANGE BUTTON HEAD CAPS SCREW 010.9 BLK WITH TORX F/T,DIN 34805-2,500,27500,0,10.40,
805206020DS-01,DIN 34805-2 M6x20 FLANGE BUTTON HEAD CAPS SCREW 010.9 ZNW WITH TORX F/T,DIN 34805-2,500,34500,0,12.29,
805206014DS-01,DIN 34805-2 M6x14 FLANGE BUTTON HEAD CAPS SCREW 010.9 ZNW WITH TORX F/T,DIN 34805-2,500,24500,0,10.40,
805206012DS-03,DIN 34805-2 M6x12 FLANGE BUTTON HEAD CAPS SCREW 010.9 BLK WITH TORX F/T,DIN 34805-2,500,27500,0,39.50,
805206025DS-03,DIN 34805-2 M6x25 FLANGE BUTTON HEAD CAPS SCREW 010.9 BLK WITH TORX F/T,DIN 34805-2,500,22000,0,14.41,
805206012DS-01,DIN 34805-2 M6x12 FLANGE BUTTON HEAD CAPS SCREW 010.9 ZNW WITH TORX F/T,DIN 34805-2,500,22000,0,10.53,
805206030DS-03,DIN 34805-2 M6x30 FLANGE BUTTON HEAD CAPS SCREW 010.9 BLK WITH TORX F/T,DIN 34805-2,500,16500,0,16.30,
805206025DS-01,DIN 34805-2 M6x25 FLANGE BUTTON HEAD CAPS SCREW 010.9 ZNW WITH TORX F/T,DIN 34805-2,500,18000,0,14.41,
805205030DS-01,DIN 34805-2 M5x30 FLANGE BUTTON HEAD CAPS SCREW 010.9 ZNW WITH TORX H/T,DIN 34805-2,500,15000,0,11.81,
805208020DS-01,DIN 34805-2 M8x20 FLANGE BUTTON HEAD CAPS SCREW 010.9 ZNW WITH TORX F/T,DIN 34805-2,200,5800,0,24.10,
805212060DS-03,DIN 34805-2 M12x60 FLANGE BUTTON HEAD CAPS SCREW 010.9 BLK WITH TORX H/T,DIN 34805-2,100,2000,0,141.75,
046403008US-03,DIN 464 M3x8 KNURLED THUMB SCREW 5.6 BLK,DIN 464,500,25000,0,90.57,
046410025US-03,DIN 464 M10x25 KNURLED THUMB SCREW 5.6 BLK,DIN 464,25,325,0,322.40,
046410030US-03,DIN 464 M10x30 KNURLED THUMB SCREW 5.6 BLK,DIN 464,25,500,0,330.36,
046410040US-03,DIN 464 M10x40 KNURLED THUMB SCREW 5.6 BLK,DIN 464,25,500,0,353.40,
046410045US-03,DIN 464 M10x45 KNURLED THUMB SCREW 5.6 BLK,DIN 464,25,725,0,363.00,
046403006US-03,DIN 464 M3x6 KNURLED THUMB SCREW 5.6 BLK,DIN 464,500,3000,0,88.36,
046410050US-03,DIN 464 M10x50 KNURLED THUMB SCREW 5.6 BLK,DIN 464,25,1250,0,384.00,
046410020US-03,DIN 464 M10x20 KNURLED THUMB SCREW 5.6 BLK,DIN 464,25,400,0,313.10,
046406010US-01,DIN 464 M6x10 KNURLED THUMB SCREW 5.6 ZNW,DIN 464,100,13400,0,175.63,
A56130140VS-03,DIN 561 M30X140 HHS WITH DOG POINT (TYPE-A) 22H/8.8 BLK,DIN 561,5,225,0,3078.75,
B56108050VS-03,DIN 561 M8X50 HHS WITH DOG POINT (TYPE-B) 22H/8.8 BLK,DIN 561,50,900,0,71.63,
B56112045VS-01,DIN 561 M12X45 HHS WITH DOG POINT (TYPE-B) 22H/8.8 ZNW SW16,DIN 561,25,800,0,179.25,
A56116045VS-01,DIN 561 M16X45 HHS WITH DOG POINT (TYPE-A) 22H/8.8 ZNW SW18,DIN 561,25,1550,0,308.63,
B56112060VS-01,DIN 561 M12X60 HHS WITH DOG POINT (TYPE-B) 22H/8.8 ZNW SW16,DIN 561,25,175,0,222.00,
B56108040VS-01,DIN 561 M8X40 HHS WITH DOG POINT (TYPE-B) 22H/8.8 ZNW,DIN 561,100,100,0,54.34,
B56112030VS-03,DIN 561 M12X30 HHS WITH DOG POINT (TYPE-B) 22H/8.8 BLK SW16,DIN 561,50,200,0,150.80,
B56406016VS-01,DIN 564 M6X16 HHS WITH DOG POINT (TYPE-B) 22H/ 8.8 ZNW,DIN 564,500,1000,0,16.31,
A56412050VS-03,DIN 564 M12X50 HHS WITH DOG POINT (TYPE-A) 22H/8.8 BLK SW16,DIN 564,25,25,0,191.25,
064208070DS-03,ISO 10642 M8x70 COUNTERSUNK SCREW 010.9 BLK,ISO 10642,100,11600,0,63.48,
064214100BS-01,ISO 10642 M14x100 COUNTERSUNK SCREW 08.8 ZNW,ISO 10642,50,6400,0,239.40,
064214100DS-01,ISO 10642 M14x100 COUNTERSUNK SCREW 010.9 ZNW,ISO 10642,25,4450,0,245.70,
064208080BS-03,ISO 10642 M8x80 COUNTERSUNK SCREW 08.8 BLK,ISO 10642,200,5000,0,72.01,
064206060BS-01,ISO 10642 M6x60 COUNTERSUNK SCREW 08.8 ZNW,ISO 10642,200,46000,0,28.15,
064212065DS-01,ISO 10642 M12x65 COUNTERSUNK SCREW 010.9 ZNW,ISO 10642,50,19400,0,128.22,
064220050BS-03,ISO 10642 M20x50 COUNTERSUNK SCREW 08.8 BLK,ISO 10642,25,1950,0,255.99,
064216100BS-01,ISO 10642 M16x100 COUNTERSUNK SCREW 08.8 ZNW,ISO 10642,25,3243,0,339.86,
064208110BS-03,ISO 10642 M8x110 COUNTERSUNK SCREW 08.8 BLK,ISO 10642,100,6500,0,102.61,
064216090BS-01,ISO 10642 M16x90 COUNTERSUNK SCREW 08.8 ZNW,ISO 10642,25,6100,0,305.66,
064208018BS-01,ISO 10642 M8x18 COUNTERSUNK SCREW 08.8 ZNW,ISO 10642,200,34400,0,17.06,
064208010DS-03,ISO 10642 M8x10 COUNTERSUNK SCREW 010.9 BLK,ISO 10642,200,10400,0,18.46,
064208130BS-03,ISO 10642 M8x130 COUNTERSUNK SCREW 08.8 BLK,ISO 10642,100,10900,0,123.00,
064216085BS-01,ISO 10642 M16x85 COUNTERSUNK SCREW 08.8 ZNW,ISO 10642,25,1225,0,288.56,
064206035DS-03,ISO 10642 M6x35 COUNTERSUNK SCREW 010.9 BLK,ISO 10642,500,73300,0,15.20,
064206014BS-03,ISO 10642 M6x14 COUNTERSUNK SCREW 08.8 BLK,ISO 10642,500,46500,0,9.59,
064204030DS-01,ISO 10642 M4x30 COUNTERSUNK SCREW 010.9 ZNW,ISO 10642,500,34000,0,11.42,
064210025BS-01,ISO 10642 M10x25 COUNTERSUNK SCREW 08.8 ZNW,ISO 10642,200,37200,0,35.48,
064210090DS-03,ISO 10642 M10x90 COUNTERSUNK SCREW 010.9 BLK,ISO 10642,100,3700,0,111.58,
064208045DS-03,ISO 10642 M8x45 COUNTERSUNK SCREW 010.9 BLK,ISO 10642,200,16800,0,37.09,
064208030BS-01,ISO 10642 M8x30 COUNTERSUNK SCREW 08.8 ZNW,ISO 10642,200,39000,0,25.01,
064208045BS-03,ISO 10642 M8x45 COUNTERSUNK SCREW 08.8 BLK,ISO 10642,200,20000,0,36.11,
064216055BS-03,ISO 10642 M16x55 COUNTERSUNK SCREW 08.8 BLK,ISO 10642,50,7350,0,177.01,
064214050BS-03,ISO 10642 M14x50 COUNTERSUNK SCREW 08.8 BLK,ISO 10642,50,4050,0,124.88,
064214055BS-03,ISO 10642 M14x55 COUNTERSUNK SCREW 08.8 BLK,ISO 10642,50,7000,0,135.28,
064205040DS-03,ISO 10642 M5x40 COUNTERSUNK SCREW 010.9 BLK,ISO 10642,200,26800,0,15.00,
064206080BS-01,ISO 10642 M6x80 COUNTERSUNK SCREW 08.8 ZNW,ISO 10642,100,5200,0,37.51,
064214040BS-01,ISO 10642 M14x40 COUNTERSUNK SCREW 08.8 ZNW,ISO 10642,50,7150,0,106.88,
064216110DS-01,ISO 10642 M16x110 COUNTERSUNK SCREW 010.9 ZNW,ISO 10642,25,1100,0,383.91,
064216110DS-03,ISO 10642 M16x110 COUNTERSUNK SCREW 010.9 BLK,ISO 10642,25,3325,0,374.06,
064216150DS-03,ISO 10642 M16x150 COUNTERSUNK SCREW 010.9 BLK,ISO 10642,25,2425,0,510.86,
064210035DS-03,ISO 10642 M10x35 COUNTERSUNK SCREW 010.9 BLK,ISO 10642,200,15400,0,46.17,
064206045DS-01,ISO 10642 M6x45 COUNTERSUNK SCREW 010.9 ZNW,ISO 10642,200,80600,0,21.76,
064206050BS-03,ISO 10642 M6x50 COUNTERSUNK SCREW 08.8 BLK,ISO 10642,200,41800,0,22.89,
064216025BS-03,ISO 10642 M16x25 COUNTERSUNK SCREW 08.8 BLK,ISO 10642,50,4050,0,94.07,
064205030DS-03,ISO 10642 M5x30 COUNTERSUNK SCREW 010.9 BLK,ISO 10642,500,18000,0,10.72,
064208040DS-03,ISO 10642 M8x40 COUNTERSUNK SCREW 010.9 BLK,ISO 10642,200,23400,0,31.64,
064206070DS-01,ISO 10642 M6x70 COUNTERSUNK SCREW 010.9 ZNW,ISO 10642,200,10000,0,33.65,
064224120DS-01,ISO 10642 M24x120 COUNTERSUNK SCREW 010.9 ZNW,ISO 10642,10,2320,0,925.76,
064212020DS-03,ISO 10642 M12x20 COUNTERSUNK SCREW 010.9 BLK,ISO 10642,100,17100,0,45.32,
064208035DS-03,ISO 10642 M8x35 COUNTERSUNK SCREW 010.9 BLK,ISO 10642,200,23940,0,28.43,
064212080DS-01,ISO 10642 M12x80 COUNTERSUNK SCREW 010.9 ZNW,ISO 10642,50,6450,0,157.51,
064214030BS-01,ISO 10642 M14x30 COUNTERSUNK SCREW 08.8 ZNW,ISO 10642,100,2500,0,85.50,
064206018BS-03,ISO 10642 M6x18 COUNTERSUNK SCREW 08.8 BLK,ISO 10642,500,26000,0,8.55,
064206120BS-03,ISO 10642 M6x120 COUNTERSUNK SCREW 08.8 BLK,ISO 10642,100,16200,0,54.76,
064212016BS-03,ISO 10642 M12x16 COUNTERSUNK SCREW 08.8 BLK,ISO 10642,100,12500,0,36.63,
064208022BS-01,ISO 10642 M8x22 COUNTERSUNK SCREW 08.8 ZNW,ISO 10642,200,26800,0,20.09,
064214040BS-03,ISO 10642 M14x40 COUNTERSUNK SCREW 08.8 BLK,ISO 10642,50,6200,0,104.06,
064205022DS-01,ISO 10642 M5x22 COUNTERSUNK SCREW 010.9 ZNW,ISO 10642,500,33500,0,9.70,
064206012BS-03,ISO 10642 M6x12 COUNTERSUNK SCREW 08.8 BLK,ISO 10642,500,32500,0,8.58,
064206100BS-03,ISO 10642 M6x100 COUNTERSUNK SCREW 08.8 BLK,ISO 10642,100,13300,0,45.56,
064220190BS-01,ISO 10642 M20x190 COUNTERSUNK SCREW 08.8 ZNW,ISO 10642,10,1170,0,1060.20,
064206085BS-01,ISO 10642 M6x85 COUNTERSUNK SCREW 08.8 ZNW,ISO 10642,100,12600,0,39.82,
064210095BS-03,ISO 10642 M10x95 COUNTERSUNK SCREW 08.8 BLK,ISO 10642,100,6200,0,114.47,
064210130BS-03,ISO 10642 M10x130 COUNTERSUNK SCREW 08.8 BLK,ISO 10642,50,5100,0,154.43,
064212075DS-03,ISO 10642 M12x75 COUNTERSUNK SCREW 010.9 BLK,ISO 10642,50,11450,0,143.96,
064208110DS-01,ISO 10642 M8x110 COUNTERSUNK SCREW 010.9 ZNW,ISO 10642,100,14000,0,108.15,
064210135BS-01,ISO 10642 M10x135 COUNTERSUNK SCREW 08.8 ZNW,ISO 10642,50,6000,0,164.59,
064206035BS-03,ISO 10642 M6x35 COUNTERSUNK SCREW 08.8 BLK,ISO 10642,200,38200,0,14.80,
064212120BS-01,ISO 10642 M12x120 COUNTERSUNK SCREW 08.8 ZNW,ISO 10642,50,3700,0,229.57,
064216020BS-01,ISO 10642 M16x20 COUNTERSUNK SCREW 08.8 ZNW,ISO 10642,50,5500,0,82.51,
064212110DS-01,ISO 10642 M12x110 COUNTERSUNK SCREW 010.9 ZNW,ISO 10642,50,3300,0,216.08,
