Article code,Item Full Name,Item Full Name English,Standard Name,Standard Code,Standard Group,Item article,Metric thread M,Thread pitch,Length,Coating,Material,Option,Packaging,King Name,King Size,King Code
249154,Болт М12х90 A4 DIN186 (25 шт),,DIN,186,DIN 186 A4,Болт,12,,90,,A4,,25,,,
249155,Болт М12х100 A4 DIN186 (25 шт),,DIN,186,DIN 186 A4,Болт,12,,100,,A4,,25,,,
249156,Болт М16х60 A4 DIN186 (25 шт),,DIN,186,DIN 186 A4,Болт,16,,60,,A4,,25,,,
249157,Болт М16х70 A4 DIN186 (25 шт),,DIN,186,DIN 186 A4,Болт,16,,70,,A4,,25,,,
249158,Болт М16х80 A4 DIN186 (25 шт),,DIN,186,DIN 186 A4,Болт,16,,80,,A4,,25,,,
249159,Болт М16х90 A4 DIN186 (25 шт),,DIN,186,DIN 186 A4,Болт,16,,90,,A4,,25,,,
249160,Болт М16х100 A4 DIN186 (25 шт),,DIN,186,DIN 186 A4,Болт,16,,100,,A4,,25,,,
249161,Болт М20х60 A4 DIN186 (10 шт),,DIN,186,DIN 186 A4,Болт,20,,60,,A4,,10,,,
249162,Болт М20х70 A4 DIN186 (10 шт),,DIN,186,DIN 186 A4,Болт,20,,70,,A4,,10,,,
249163,Болт М20х80 A4 DIN186 (10 шт),,DIN,186,DIN 186 A4,Болт,20,,80,,A4,,10,,,
249164,Болт М20х100 A4 DIN186 (10 шт),,DIN,186,DIN 186 A4,Болт,20,,100,,A4,,10,,,
163819,Болт М5х40 A2 DIN444 B (10 шт),DIN 444 A 2 BM 5 x 40 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,5,,40,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,5X40,204445X40
163821,Болт М6х30 A2 DIN444 B (10 шт),DIN 444 A 2 BM 6 x 30 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,6,,30,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,6X30,204446X30
163822,Болт М6х35 A2 DIN444 B (10 шт),DIN 444 A 2 BM 6 x 35 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,6,,35,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,6X35,204446X35
163823,Болт М6х40 A2 DIN444 B (10 шт),DIN 444 A 2 BM 6 x 40 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,6,,40,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,6X40,204446X40
163824,Болт М6х45 A2 DIN444 B (10 шт),DIN 444 A 2 BM 6 x 45 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,6,,45,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,6X45,204446X45
163825,Болт М6х50 A2 DIN444 B (10 шт),DIN 444 A 2 BM 6 x 50 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,6,,50,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,6X50,204446X50
163826,Болт М6х55 A2 DIN444 B (10 шт),DIN 444 A 2 BM 6 x 55 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,6,,55,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,6X55,204446X55
163827,Болт М6х60 A2 DIN444 B (10 шт),DIN 444 A 2 BM 6 x 60 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,6,,60,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,6X60,204446X60
256867,Болт М6х70 A2 DIN444 B (50 шт),,DIN,444B,DIN 444 B A2,Болт,6,,70,,A2,,50,A2 DIN 444 FORM B  Eye bolts type B,6X70,204446X70
163833,Болт М8х30 A2 DIN444 B (10 шт),DIN 444 A 2 BM 8 x 30 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,8,,30,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,8X30,204448X30
163834,Болт М8х35 A2 DIN444 B (10 шт),DIN 444 A 2 BM 8 x 35 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,8,,35,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,8X35,204448X35
163835,Болт М8х40 A2 DIN444 B (10 шт),DIN 444 A 2 BM 8 x 40 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,8,,40,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,8X40,204448X40
163836,Болт М8х45 A2 DIN444 B (10 шт),DIN 444 A 2 BM 8 x 45 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,8,,45,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,8X45,204448X45
163837,Болт М8х50 A2 DIN444 B (10 шт),Eye bolt npgw M 8×50-A2   DIN 444 B,DIN,444B,DIN 444 B A2,Болт,8,,50,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,8X50,204448X50
163838,Болт М8х55 A2 DIN444 B (10 шт),DIN 444 A 2 BM 8 x 55 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,8,,55,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,8X55,204448X55
163839,Болт М8х60 A2 DIN444 B (10 шт),Eye bolt npgw M 8×60-A2   DIN 444 B,DIN,444B,DIN 444 B A2,Болт,8,,60,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,8X60,204448X60
256868,Болт М8х65 A2 DIN444 B (50 шт),,DIN,444B,DIN 444 B A2,Болт,8,,65,,A2,,50,A2 DIN 444 FORM B  Eye bolts type B,8X65,204448X65
163841,Болт М8х70 A2 DIN444 B (10 шт),DIN 444 A 2 BM 8 x 70 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,8,,70,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,8X70,204448X70
163842,Болт М8х75 A2 DIN444 B (10 шт),DIN 444 A 2 BM 8 x 75 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,8,,75,,A2,,10,,,
163843,Болт М8х80 A2 DIN444 B (10 шт),Eye bolt npgw M 8×80-A2   DIN 444 B,DIN,444B,DIN 444 B A2,Болт,8,,80,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,8X80,204448X80
163845,Болт М8х90 A2 DIN444 B (10 шт),DIN 444 A 2 BM 8 x 90 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,8,,90,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,8X90,204448X90
163847,Болт М8х100 A2 DIN444 B (10 шт),DIN 444 A 2 BM 8 x 100 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,8,,100,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,8X100,204448X100
163855,Болт М10х40 A2 DIN444 B (10 шт),DIN 444 A 2 BM 10 x 40 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,10,,40,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,10X40,2044410X40
163856,Болт М10х45 A2 DIN444 B (10 шт),DIN 444 A 2 BM 10 x 45 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,10,,45,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,10X45,2044410X45
163857,Болт М10х50 A2 DIN444 B (10 шт),Eye bolt npgw M10×50-A2   DIN 444 B,DIN,444B,DIN 444 B A2,Болт,10,,50,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,10X50,2044410X50
163858,Болт М10х55 A2 DIN444 B (10 шт),DIN 444 A 2 BM 10 x 55 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,10,,55,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,10X55,2044410X55
163859,Болт М10х60 A2 DIN444 B (10 шт),Eye bolt npgw M10×60-A2   DIN 444 B,DIN,444B,DIN 444 B A2,Болт,10,,60,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,10X60,2044410X60
163860,Болт М10х65 A2 DIN444 B (10 шт),DIN 444 A 2 BM 10 x 65 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,10,,65,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,10X65,2044410X65
163861,Болт М10х70 A2 DIN444 B (10 шт),DIN 444 A 2 BM 10 x 70 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,10,,70,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,10X70,2044410X70
163862,Болт М10х75 A2 DIN444 B (10 шт),DIN 444 A 2 BM 10 x 75 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,10,,75,,A2,,10,,,
163863,Болт М10х80 A2 DIN444 B (10 шт),Eye bolt npgw M10×80-A2   DIN 444 B,DIN,444B,DIN 444 B A2,Болт,10,,80,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,10X80,2044410X80
163864,Болт М10х90 A2 DIN444 B (10 шт),DIN 444 A 2 BM 10 x 90 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,10,,90,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,10X90,2044410X90
163865,Болт М10х100 A2 DIN444 B (10 шт),Eye bolt npgw M10×100-A2   DIN 444 B,DIN,444B,DIN 444 B A2,Болт,10,,100,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,10X100,2044410X100
163866,Болт М10х110 A2 DIN444 B (10 шт),DIN 444 A 2 BM 10 x 110 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,10,,110,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,10X110,2044410X110
163867,Болт М10х120 A2 DIN444 B (10 шт),DIN 444 A 2 BM 10 x 120 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,10,,120,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,10X120,2044410X120
246698,Болт М12х40 A2 DIN444 B (25 шт),,DIN,444B,DIN 444 B A2,Болт,12,,40,,A2,,25,,,
263420,Болт М12х45 A2 DIN444 B (10 шт),,DIN,444B,DIN 444 B A2,Болт,12,,45,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,12X45,2044412X45
163875,Болт М12х50 A2 DIN444 B (10 шт),DIN 444 A 2 BM 12 x 50 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,12,,50,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,12X50,2044412X50
163876,Болт М12х55 A2 DIN444 B (10 шт),DIN 444 A 2 BM 12 x 55 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,12,,55,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,12X55,2044412X55
163877,Болт М12х60 A2 DIN444 B (25 шт),Eye bolt npgw M12×60-A2   DIN 444 B,DIN,444B,DIN 444 B A2,Болт,12,,60,,A2,,25,A2 DIN 444 FORM B  Eye bolts type B,12X60,2044412X60
163878,Болт М12х65 A2 DIN444 B (25 шт),DIN 444 A 2 BM 12 x 65 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,12,,65,,A2,,25,A2 DIN 444 FORM B  Eye bolts type B,12X65,2044412X65
163879,Болт М12х70 A2 DIN444 B (10 шт),DIN 444 A 2 BM 12 x 70 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,12,,70,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,12X70,2044412X70
163880,Болт М12х75 A2 DIN444 B (10 шт),DIN 444 A 2 BM 12 x 75 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,12,,75,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,12X75,2044412X75
163881,Болт М12х80 A2 DIN444 B (10 шт),Eye bolt npgw M12×80-A2   DIN 444 B,DIN,444B,DIN 444 B A2,Болт,12,,80,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,12X80,2044412X80
163882,Болт М12х90 A2 DIN444 B (10 шт),DIN 444 A 2 BM 12 x 90 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,12,,90,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,12X90,2044412X90
163883,Болт М12х100 A2 DIN444 B (10 шт),Eye bolt npgw M12×100-A2   DIN 444 B,DIN,444B,DIN 444 B A2,Болт,12,,100,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,12X100,2044412X100
163884,Болт М12х110 A2 DIN444 B (10 шт),DIN 444 A 2 BM 12 x 110 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,12,,110,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,12X110,2044412X110
163885,Болт М12х120 A2 DIN444 B (10 шт),DIN 444 A 2 BM 12 x 120 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,12,,120,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,12X120,2044412X120
163886,Болт М12х130 A2 DIN444 B (10 шт),DIN 444 A 2 BM 12 x 130 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,12,,130,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,12X130,2044412X130
163887,Болт М12х140 A2 DIN444 B (10 шт),DIN 444 A 2 BM 12 x 140 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,12,,140,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,12X140,2044412X140
163888,Болт М12х150 A2 DIN444 B (10 шт),DIN 444 A 2 BM 12 x 150 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,12,,150,,A2,,10,A2 DIN 444 FORM B  Eye bolts type B,12X150,2044412X150
163898,Болт М16х60 A2 DIN444 B (1 шт),DIN 444 A 2 BM 16 x 60 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,16,,60,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,16X60,2044416X60
163899,Болт М16х65 A2 DIN444 B (1 шт),DIN 444 A 2 BM 16 x 65 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,16,,65,,A2,,1,,,
163900,Болт М16х70 A2 DIN444 B (1 шт),DIN 444 A 2 BM 16 x 70 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,16,,70,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,16X70,2044416X70
163901,Болт М16х75 A2 DIN444 B (1 шт),DIN 444 A 2 BM 16 x 75 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,16,,75,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,16X75,2044416X75
163902,Болт М16х80 A2 DIN444 B (1 шт),DIN 444 A 2 BM 16 x 80 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,16,,80,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,16X80,2044416X80
163903,Болт М16х90 A2 DIN444 B (1 шт),DIN 444 A 2 BM 16 x 90 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,16,,90,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,16X90,2044416X90
219846,Болт М16х100 A2 DIN444 B (1 шт),DIN 444 A 2 BM 16 x 100 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,16,,100,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,16X100,2044416X100
163905,Болт М16х110 A2 DIN444 B (1 шт),DIN 444 A 2 BM 16 x 110 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,16,,110,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,16X110,2044416X110
163906,Болт М16х120 A2 DIN444 B (1 шт),DIN 444 A 2 BM 16 x 120 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,16,,120,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,16X120,2044416X120
163907,Болт М16х130 A2 DIN444 B (1 шт),DIN 444 A 2 BM 16 x 130 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,16,,130,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,16X130,2044416X130
219847,Болт М16х140 A2 DIN444 B (1 шт),DIN 444 A 2 BM 16 x 140 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,16,,140,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,16X140,2044416X140
163908,Болт М16х150 A2 DIN444 B (1 шт),DIN 444 A 2 BM 16 x 150 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,16,,150,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,16X150,2044416X150
163909,Болт М16х160 A2 DIN444 B (1 шт),DIN 444 A 2 BM 16 x 160 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,16,,160,,A2,,1,,,
219848,Болт М20х70 A2 DIN444 B (1 шт),DIN 444 A 2 BM 20 x 70 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,20,,70,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,20X70,2044420X70
256869,Болт М20х75 A2 DIN444 B (10 шт),,DIN,444B,DIN 444 B A2,Болт,20,,75,,A2,,10,,,
163914,Болт М20х80 A2 DIN444 B (1 шт),DIN 444 A 2 BM 20 x 80 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,20,,80,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,20X80,2044420X80
163915,Болт М20х90 A2 DIN444 B (1 шт),DIN 444 A 2 BM 20 x 90 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,20,,90,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,20X90,2044420X90
163916,Болт М20х100 A2 DIN444 B (1 шт),DIN 444 A 2 BM 20 x 100 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,20,,100,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,20X100,2044420X100
163917,Болт М20х110 A2 DIN444 B (1 шт),DIN 444 A 2 BM 20 x 110 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,20,,110,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,20X110,2044420X110
163918,Болт М20х120 A2 DIN444 B (1 шт),DIN 444 A 2 BM 20 x 120 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,20,,120,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,20X120,2044420X120
163919,Болт М20х130 A2 DIN444 B (1 шт),DIN 444 A 2 BM 20 x 130 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,20,,130,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,20X130,2044420X130
163920,Болт М20х140 A2 DIN444 B (1 шт),DIN 444 A 2 BM 20 x 140 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,20,,140,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,20X140,2044420X140
163921,Болт М20х150 A2 DIN444 B (1 шт),DIN 444 A 2 BM 20 x 150 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,20,,150,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,20X150,2044420X150
163922,Болт М20х160 A2 DIN444 B (1 шт),DIN 444 A 2 BM 20 x 160 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,20,,160,,A2,,1,,,
163927,Болт М24х80 A2 DIN444 B (1 шт),DIN 444 A 2 BM 24 x 80 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,24,,80,,A2,,1,,,
163928,Болт М24х90 A2 DIN444 B (1 шт),DIN 444 A 2 BM 24 x 90 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,24,,90,,A2,,1,,,
163929,Болт М24х100 A2 DIN444 B (1 шт),DIN 444 A 2 BM 24 x 100 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,24,,100,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,24X100,2044424X100
246699,Болт М24х110 A2 DIN444 B (10 шт),,DIN,444B,DIN 444 B A2,Болт,24,,110,,A2,,10,,,
163931,Болт М24х120 A2 DIN444 B (1 шт),DIN 444 A 2 BM 24 x 120 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,24,,120,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,24X120,2044424X120
163932,Болт М24х130 A2 DIN444 B (1 шт),DIN 444 A 2 BM 24 x 130 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,24,,130,,A2,,1,,,
163933,Болт М24х140 A2 DIN444 B (1 шт),DIN 444 A 2 BM 24 x 140 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,24,,140,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,24X140,2044424X140
163934,Болт М24х150 A2 DIN444 B (1 шт),DIN 444 A 2 BM 24 x 150 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,24,,150,,A2,,1,A2 DIN 444 FORM B  Eye bolts type B,24X150,2044424X150
163935,Болт М24х160 A2 DIN444 B (1 шт),DIN 444 A 2 BM 24 x 160 A 2 PU=S,DIN,444B,DIN 444 B A2,Болт,24,,160,,A2,,1,,,
163949,Болт М6х30 A4 DIN444 B (10 шт),DIN 444 A 4 BM 6 x 30 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,6,,30,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,6X30,404446X30
163950,Болт М6х35 A4 DIN444 B (10 шт),DIN 444 A 4 BM 6 x 35 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,6,,35,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,6X35,404446X35
163951,Болт М6х40 A4 DIN444 B (10 шт),DIN 444 A 4 BM 6 x 40 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,6,,40,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,6X40,404446X40
163952,Болт М6х45 A4 DIN444 B (10 шт),DIN 444 A 4 BM 6 x 45 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,6,,45,,A4,,10,,,
163953,Болт М6х50 A4 DIN444 B (10 шт),DIN 444 A 4 BM 6 x 50 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,6,,50,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,6X50,404446X50
256870,Болт М6х55 A4 DIN444 B (50 шт),,DIN,444B,DIN 444 B A4,Болт,6,,55,,A4,,50,,,
163955,Болт М6х60 A4 DIN444 B (10 шт),DIN 444 A 4 BM 6 x 60 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,6,,60,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,6X60,404446X60
163961,Болт М8х30 A4 DIN444 B (10 шт),DIN 444 A 4 BM 8 x 30 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,8,,30,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,8X30,404448X30
163962,Болт М8х35 A4 DIN444 B (10 шт),DIN 444 A 4 BM 8 x 35 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,8,,35,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,8X35,404448X35
163963,Болт М8х40 A4 DIN444 B (10 шт),DIN 444 A 4 BM 8 x 40 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,8,,40,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,8X40,404448X40
163964,Болт М8х45 A4 DIN444 B (10 шт),DIN 444 A 4 BM 8 x 45 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,8,,45,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,8X45,404448X45
163965,Болт М8х50 A4 DIN444 B (10 шт),DIN 444 A 4 BM 8 x 50 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,8,,50,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,8X50,404448X50
163966,Болт М8х55 A4 DIN444 B (10 шт),DIN 444 A 4 BM 8 x 55 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,8,,55,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,8X55,404448X55
163967,Болт М8х60 A4 DIN444 B (10 шт),DIN 444 A 4 BM 8 x 60 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,8,,60,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,8X60,404448X60
256871,Болт М8х65 A4 DIN444 B (50 шт),,DIN,444B,DIN 444 B A4,Болт,8,,65,,A4,,50,,,
163969,Болт М8х70 A4 DIN444 B (10 шт),DIN 444 A 4 BM 8 x 70 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,8,,70,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,8X70,404448X70
163970,Болт М8х75 A4 DIN444 B (10 шт),DIN 444 A 4 BM 8 x 75 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,8,,75,,A4,,10,,,
163971,Болт М8х80 A4 DIN444 B (10 шт),DIN 444 A 4 BM 8 x 80 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,8,,80,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,8X80,404448X80
163973,Болт М8х90 A4 DIN444 B (10 шт),DIN 444 A 4 BM 8 x 90 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,8,,90,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,8X90,404448X90
163975,Болт М8х100 A4 DIN444 B (10 шт),DIN 444 A 4 BM 8 x 100 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,8,,100,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,8X100,404448X100
163983,Болт М10х40 A4 DIN444 B (10 шт),DIN 444 A 4 BM 10 x 40 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,10,,40,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,10X40,4044410X40
163984,Болт М10х45 A4 DIN444 B (10 шт),DIN 444 A 4 BM 10 x 45 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,10,,45,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,10X45,4044410X45
163985,Болт М10х50 A4 DIN444 B (10 шт),DIN 444 A 4 BM 10 x 50 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,10,,50,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,10X50,4044410X50
163986,Болт М10х55 A4 DIN444 B (10 шт),DIN 444 A 4 BM 10 x 55 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,10,,55,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,10X55,4044410X55
163987,Болт М10х60 A4 DIN444 B (10 шт),DIN 444 A 4 BM 10 x 60 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,10,,60,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,10X60,4044410X60
163988,Болт М10х65 A4 DIN444 B (10 шт),DIN 444 A 4 BM 10 x 65 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,10,,65,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,10X65,4044410X65
163989,Болт М10х70 A4 DIN444 B (10 шт),DIN 444 A 4 BM 10 x 70 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,10,,70,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,10X70,4044410X70
163990,Болт М10х75 A4 DIN444 B (10 шт),DIN 444 A 4 BM 10 x 75 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,10,,75,,A4,,10,,,
163991,Болт М10х80 A4 DIN444 B (10 шт),DIN 444 A 4 BM 10 x 80 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,10,,80,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,10X80,4044410X80
163992,Болт М10х90 A4 DIN444 B (10 шт),DIN 444 A 4 BM 10 x 90 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,10,,90,,A4,,10,,,
163993,Болт М10х100 A4 DIN444 B (10 шт),DIN 444 A 4 BM 10 x 100 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,10,,100,,A4,,10,A4 DIN 444 FORM B  Eye bolts type B,10X100,4044410X100
163994,Болт М10х110 A4 DIN444 B (10 шт),DIN 444 A 4 BM 10 x 110 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,10,,110,,A4,,10,,,
163995,Болт М10х120 A4 DIN444 B (10 шт),DIN 444 A 4 BM 10 x 120 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,10,,120,,A4,,10,,,
164003,Болт М12х50 A4 DIN444 B (10 шт),DIN 444 A 4 BM 12 x 50 A 4 PU=S,DIN,444B,DIN 444 B A4,Болт,12,,50,,A4,,10,,,
